$Flow file for segment 34,,,
To the right of the sum of flows are individual flows starting with QWD then QSTR,,,
JDAY,PH,Spill,Fish
4905.5,50.70,0.00,1.70
4906.5,66.61,0.00,1.70
4907.5,66.67,0.00,1.70
4908.5,66.32,0.00,1.70
4909.5,64.27,0.00,1.70
4910.5,67.17,0.00,1.70
4911.5,67.12,0.00,1.70
4912.5,67.65,0.00,1.70
4913.5,67.67,0.00,1.70
4914.5,60.52,0.00,1.70
4915.5,59.49,0.00,1.70
4916.5,59.65,0.00,1.70
4917.5,61.96,0.00,1.70
4918.5,61.23,0.00,1.70
4919.5,61.66,0.00,1.70
4920.5,59.00,0.00,1.70
4921.5,64.07,0.00,1.70
4922.5,76.22,0.00,1.70
4923.5,73.96,0.00,1.70
4924.5,74.78,0.00,1.70
4925.5,72.75,0.00,1.70
4926.5,73.49,0.00,1.70
4927.5,72.70,0.00,1.70
4928.5,73.44,0.00,1.70
4929.5,75.43,0.00,1.70
4930.5,90.86,0.00,1.70
4931.5,96.30,0.00,1.70
4932.5,93.91,0.01,1.70
4933.5,95.35,0.00,1.70
4934.5,94.47,0.00,1.70
4935.5,95.69,0.00,1.70
4936.5,95.81,0.00,1.70
4937.5,95.04,0.00,1.70
4938.5,93.35,0.00,1.70
4939.5,98.25,0.00,1.70
4940.5,90.55,0.00,1.70
4941.5,89.38,0.00,1.70
4942.5,86.47,0.00,1.70
4943.5,89.89,0.00,1.70
4944.5,89.07,0.00,1.70
4945.5,88.15,0.00,1.70
4946.5,87.63,0.00,1.70
4947.5,83.33,0.00,1.70
4948.5,85.57,0.00,1.70
4949.5,93.99,0.00,1.70
4950.5,88.48,0.00,1.70
4951.5,86.69,0.00,1.70
4952.5,88.58,0.00,1.70
4953.5,87.13,0.00,1.70
4954.5,87.72,0.00,1.70
4955.5,89.05,0.00,1.70
4956.5,76.67,0.00,1.70
4957.5,75.41,0.00,1.70
4958.5,74.11,0.00,1.70
4959.5,74.92,0.00,1.70
4960.5,74.11,0.00,1.70
4961.5,74.35,0.00,1.70
4962.5,74.43,0.00,1.70
4963.5,74.54,0.00,1.70
4964.5,74.21,0.00,1.70
4965.5,73.70,0.00,1.70
4966.5,75.36,0.00,1.70
4967.5,73.96,0.00,1.70
4968.5,60.56,0.00,1.70
4969.5,67.51,0.00,1.70
4970.5,52.94,0.00,1.70
4971.5,75.74,0.00,1.70
4972.5,75.46,0.00,1.70
4973.5,76.45,0.00,1.70
4974.5,75.09,0.00,1.70
4975.5,73.97,0.00,1.70
4976.5,74.81,0.00,1.70
4977.5,72.28,0.00,1.70
4978.5,74.13,0.00,1.70
4979.5,73.95,0.00,1.70
4980.5,74.89,0.00,1.70
4981.5,72.80,0.00,1.70
4982.5,72.85,0.00,1.70
4983.5,75.32,0.00,1.70
4984.5,73.05,0.00,1.70
4985.5,72.77,0.00,1.70
4986.5,74.81,0.00,1.70
4987.5,74.25,0.00,1.70
4988.5,75.57,0.00,1.70
4989.5,56.16,0.29,1.70
4990.5,60.56,0.00,1.70
4991.5,59.03,0.00,1.70
4992.5,59.22,0.00,1.70
4993.5,59.04,0.00,1.70
4994.5,46.72,12.09,1.70
4995.5,60.55,0.00,1.70
4996.5,58.68,0.00,1.70
4997.5,58.89,0.24,1.70
4998.5,59.70,0.19,1.70
4999.5,59.96,0.00,1.70
5000.5,59.24,0.00,1.70
5001.5,49.91,0.00,1.70
5002.5,47.90,0.00,1.70
5003.5,44.82,0.00,1.70
5004.5,46.23,0.00,1.70
5005.5,45.81,0.00,1.70
5006.5,46.82,0.00,1.70
5007.5,48.04,0.00,1.70
5008.5,48.06,0.00,1.70
5009.5,48.97,0.00,1.70
5010.5,49.12,0.00,1.70
5011.5,48.80,0.00,1.70
5012.5,41.25,0.00,1.70
5013.5,40.24,0.00,1.70
5014.5,44.54,0.00,1.70
5015.5,43.28,0.00,1.70
5016.5,42.09,0.00,1.70
5017.5,44.11,0.00,1.70
5018.5,43.58,0.00,1.70
5019.5,41.83,0.00,1.70
5020.5,41.40,0.00,1.70
5021.5,42.83,0.00,1.70
5022.5,44.18,0.00,1.70
5023.5,42.06,0.00,1.70
5024.5,43.66,0.00,1.70
5025.5,38.34,0.00,1.70
5026.5,36.97,0.00,1.70
5027.5,37.26,0.00,1.70
5028.5,38.92,0.00,1.70
5029.5,37.82,0.00,1.70
5030.5,37.02,0.00,1.70
5031.5,36.86,0.00,1.70
5032.5,37.31,0.00,1.70
5033.5,41.42,0.00,1.70
5034.5,35.24,0.00,1.70
5035.5,36.16,0.00,1.70
5036.5,39.02,0.00,1.70
5037.5,36.78,0.00,1.70
5038.5,36.06,0.00,1.70
5039.5,26.40,9.91,1.70
5040.5,29.18,8.32,1.70
5041.5,38.02,0.00,1.70
5042.5,38.58,0.00,1.70
5043.5,37.67,0.00,1.70
5044.5,38.32,0.00,1.70
5045.5,37.17,0.00,1.70
5046.5,36.59,0.52,1.70
5047.5,38.53,0.00,1.70
5048.5,37.23,0.00,1.70
5049.5,36.95,0.00,1.70
5050.5,37.18,0.00,1.70
5051.5,36.76,0.00,1.70
5052.5,36.13,0.00,1.70
5053.5,36.31,0.00,1.70
5054.5,36.88,0.00,1.70
5055.5,36.42,0.00,1.70
5056.5,36.76,0.00,1.70
5057.5,32.47,0.00,1.70
5058.5,35.35,0.00,1.70
5059.5,36.74,0.00,1.70
5060.5,36.55,0.00,1.70
5061.5,35.92,0.00,1.70
5062.5,35.84,0.00,1.70
5063.5,36.43,0.00,1.70
5064.5,34.41,0.00,1.70
5065.5,37.37,0.03,1.70
5066.5,34.00,0.00,1.70
5067.5,34.69,0.00,1.70
5068.5,34.32,0.00,1.70
5069.5,33.84,0.00,1.70
5070.5,35.71,0.00,1.70
5071.5,33.96,0.00,1.70
5072.5,32.33,0.00,1.70
5073.5,30.50,0.00,1.70
5074.5,31.22,0.00,1.70
5075.5,35.80,0.00,1.70
5076.5,37.44,0.00,1.70
5077.5,34.45,0.00,1.70
5078.5,33.83,0.00,1.70
5079.5,32.85,0.00,1.70
5080.5,33.42,0.00,1.70
5081.5,35.17,0.00,1.70
5082.5,38.58,0.00,1.70
5083.5,36.10,0.00,1.70
5084.5,35.47,0.00,1.70
5085.5,36.80,0.00,1.70
5086.5,33.79,0.00,1.70
5087.5,36.89,0.00,1.70
5088.5,37.22,0.00,1.70
5089.5,36.36,0.00,1.70
5090.5,35.28,0.00,1.70
5091.5,33.42,0.00,1.70
5092.5,34.05,0.00,1.70
5093.5,33.60,0.00,1.70
5094.5,34.58,0.00,1.70
5095.5,34.44,0.00,1.70
5096.5,35.96,0.00,1.70
5097.5,35.36,0.00,1.70
5098.5,35.02,0.00,1.70
5099.5,32.86,0.00,1.70
5100.5,35.63,0.00,1.70
5101.5,34.25,0.00,1.70
5102.5,33.06,0.00,1.70
5103.5,34.71,0.00,1.70
5104.5,34.08,0.00,1.70
5105.5,32.43,0.00,1.70
5106.5,33.76,0.00,1.70
5107.5,33.27,0.00,1.70
5108.5,33.58,0.00,1.70
5109.5,34.11,0.00,1.70
5110.5,33.75,0.00,1.70
5111.5,33.11,0.00,1.70
5112.5,29.00,0.00,1.70
5113.5,28.23,0.00,1.70
5114.5,28.11,0.00,1.70
5115.5,29.43,0.00,1.70
5116.5,29.17,0.00,1.70
5117.5,29.04,0.00,1.70
5118.5,28.87,0.00,1.70
5119.5,29.52,0.00,1.70
5120.5,28.58,0.00,1.70
5121.5,23.40,0.00,1.70
5122.5,17.97,0.00,1.70
5123.5,17.67,0.00,1.70
5124.5,15.13,0.00,1.70
5125.5,16.01,0.00,1.70
5126.5,15.55,0.00,1.70
5127.5,15.20,0.00,1.70
5128.5,9.19,6.01,1.70
5129.5,5.40,10.78,1.70
5130.5,5.50,10.17,1.70
5131.5,4.89,10.19,1.70
5132.5,4.66,9.59,1.70
5133.5,5.05,9.35,1.70
5134.5,7.60,5.30,1.70
5135.5,4.46,9.82,1.70
5136.5,7.20,5.48,1.70
5137.5,7.87,5.65,1.70
5138.5,5.63,8.75,1.70
5139.5,5.63,8.38,1.70
5140.5,5.09,8.10,1.70
5141.5,5.90,7.34,1.70
5142.5,5.83,7.93,1.70
5143.5,5.75,7.94,1.70
5144.5,7.32,6.63,1.70
5145.5,7.51,6.13,1.70
5146.5,5.47,7.19,1.70
5147.5,5.99,7.05,1.70
5148.5,5.25,8.00,1.70
5149.5,3.92,9.63,1.70
5150.5,5.18,8.25,1.70
5151.5,6.05,6.82,1.70
5152.5,8.00,4.58,1.70
5153.5,7.35,2.02,1.70
5154.5,0.07,0.00,0.39
5155.5,4.14,1.13,1.69
5156.5,7.93,4.04,1.70
5157.5,5.90,5.61,1.70
5158.5,10.23,4.12,1.70
5159.5,6.93,4.93,1.70
5160.5,11.53,3.65,1.70
5161.5,9.93,5.12,1.70
5162.5,8.47,2.81,1.70
5163.5,9.22,3.52,1.70
5164.5,9.65,3.99,1.70
5165.5,7.79,3.15,1.70
5166.5,8.69,3.70,1.70
5167.5,8.91,4.87,1.70
5168.5,10.56,5.83,1.70
5169.5,10.09,4.02,1.70
5170.5,8.61,3.64,1.70
5171.5,6.39,6.20,1.70
5172.5,7.60,3.73,1.70
5173.5,5.45,0.91,1.31
5174.5,5.67,0.00,1.49
5175.5,10.38,0.00,1.70
5176.5,10.02,0.20,1.70
5177.5,12.20,0.00,1.70
5178.5,15.83,0.00,1.70
5179.5,17.70,0.00,1.70
5180.5,12.01,0.00,1.70
5181.5,11.90,0.00,1.70
5182.5,11.49,0.00,1.70
5183.5,11.60,0.00,1.70
5184.5,16.86,0.00,1.70
5185.5,14.72,0.02,1.70
5186.5,13.31,0.11,1.70
5187.5,12.84,0.00,1.70
5188.5,13.06,0.00,1.70
5189.5,12.29,0.00,1.70
5190.5,13.17,0.00,1.70
5191.5,18.56,0.00,1.70
5192.5,14.40,0.00,1.70
5193.5,13.45,0.00,1.70
5194.5,12.17,0.00,1.70
5195.5,13.63,0.00,1.70
5196.5,14.04,0.00,1.70
5197.5,12.70,0.00,1.70
5198.5,13.83,0.00,1.70
5199.5,12.69,0.00,1.70
5200.5,13.13,0.00,1.70
5201.5,13.65,0.00,1.70
5202.5,13.82,0.00,1.70
5203.5,10.92,0.00,1.70
5204.5,12.39,0.00,1.70
5205.5,9.19,0.00,1.70
5206.5,11.33,0.00,1.70
5207.5,14.36,0.00,1.70
5208.5,14.79,0.00,1.70
5209.5,11.97,0.00,1.70
5210.5,14.33,0.00,1.70
5211.5,14.29,0.00,1.70
5212.5,11.69,0.00,1.70
5213.5,13.45,0.00,1.70
5214.5,14.42,0.00,1.70
5215.5,14.20,0.00,1.70
5216.5,12.85,0.00,1.70
5217.5,14.60,0.00,1.70
5218.5,13.75,0.00,1.70
5219.5,14.48,0.00,1.70
5220.5,12.95,0.00,1.70
5221.5,14.39,0.00,1.70
5222.5,14.91,0.00,1.70
5223.5,14.19,0.00,1.70
5224.5,14.90,0.00,1.70
5225.5,16.15,0.00,1.70
5226.5,42.36,0.00,1.70
5227.5,42.10,0.45,1.70
5228.5,42.64,0.00,1.70
5229.5,20.52,0.00,1.70
5230.5,21.37,0.00,1.70
5231.5,21.02,0.00,1.70
5232.5,21.41,0.00,1.70
5233.5,21.16,0.00,1.70
5234.5,21.05,0.00,1.70
5235.5,19.78,0.00,1.70
5236.5,21.58,0.00,1.70
5237.5,19.79,0.00,1.70
5238.5,21.61,0.00,1.70
5239.5,21.39,0.00,1.70
5240.5,23.20,0.03,1.70
5241.5,21.46,0.00,1.70
5242.5,24.98,0.00,1.70
5243.5,25.85,0.00,1.70
5244.5,25.40,0.00,1.70
5245.5,25.20,0.00,1.70
5246.5,26.62,0.00,1.70
5247.5,26.61,0.00,1.70
5248.5,25.19,0.00,1.70
5249.5,26.00,0.00,1.70
5250.5,46.30,0.00,1.70
5251.5,50.22,0.00,1.70
5252.5,46.66,0.00,1.70
5253.5,48.32,0.00,1.70
5254.5,46.74,0.00,1.70
5255.5,48.68,0.00,1.70
5256.5,44.70,1.45,1.70
5257.5,47.08,0.00,1.70
5258.5,48.17,0.00,1.70
5259.5,45.85,0.00,1.70
5260.5,44.58,0.00,1.70
5261.5,47.55,0.00,1.70
5262.5,54.58,0.00,1.70
5263.5,35.58,18.84,1.70
5264.5,53.76,0.20,1.70
5265.5,53.76,0.00,1.70
5266.5,53.14,0.00,1.70
5267.5,52.60,0.00,1.70
5268.5,54.36,0.00,1.70
5269.5,52.47,0.00,1.70
5270.5,54.38,0.00,1.70
5271.5,52.49,0.00,1.70
5272.5,52.16,0.00,1.70
5273.5,52.37,0.00,1.70
5274.5,52.73,0.00,1.70
5275.5,54.51,0.00,1.70
5276.5,52.56,0.00,1.70
5277.5,53.17,0.00,1.70
5278.5,45.38,8.70,1.70
5279.5,53.81,0.00,1.70
5280.5,53.04,0.00,1.70
5281.5,51.35,0.00,1.70
5282.5,68.62,0.00,1.70
5283.5,67.56,0.00,1.70
5284.5,66.59,0.00,1.70
5285.5,68.39,0.00,1.70
5286.5,67.73,0.00,1.70
5287.5,46.30,7.48,1.70
5288.5,54.45,0.00,1.70
5289.5,53.10,0.00,1.70
5290.5,52.32,0.00,1.70
5291.5,51.47,0.00,1.70
5292.5,52.82,0.00,1.70
5293.5,51.33,0.00,1.70
5294.5,50.82,0.00,1.70
5295.5,51.54,0.00,1.70
5296.5,53.67,0.00,1.70
5297.5,52.07,0.00,1.70
5298.5,53.17,0.00,1.70
5299.5,53.84,0.00,1.70
5300.5,52.73,0.00,1.70
5301.5,53.10,0.00,1.70
5302.5,53.44,0.00,1.70
5303.5,52.49,0.00,1.70
5304.5,52.08,0.00,1.70
5305.5,53.29,0.00,1.70
5306.5,53.05,0.00,1.70
5307.5,52.08,0.00,1.70
5308.5,52.97,0.00,1.70
5309.5,52.31,0.00,1.70
5310.5,52.94,0.00,1.70
5311.5,52.80,0.00,1.70
5312.5,52.74,0.00,1.70
5313.5,53.22,0.00,1.70
5314.5,52.35,0.00,1.70
5315.5,52.34,0.00,1.70
5316.5,53.50,0.00,1.70
5317.5,51.70,0.00,1.70
5318.5,53.12,0.00,1.70
5319.5,53.77,0.00,1.70
5320.5,49.44,0.00,0.96
5321.5,48.12,0.00,0.00
5322.5,47.87,0.00,0.00
5323.5,47.83,0.03,0.00
5324.5,43.04,0.00,0.00
5325.5,42.35,0.00,0.00
5326.5,40.72,0.00,0.00
5327.5,42.17,0.00,0.00
5328.5,41.64,0.00,0.00
5329.5,41.35,0.00,0.00
5330.5,41.94,0.00,0.00
5331.5,41.16,0.00,0.00
5332.5,41.11,0.00,0.00
5333.5,25.63,14.93,0.00
5334.5,34.92,6.03,0.00
5335.5,43.08,0.00,0.00
5336.5,41.94,0.00,0.00
5337.5,41.39,0.00,0.00
5338.5,41.58,0.00,0.00
5339.5,35.21,0.00,0.00
5340.5,42.03,0.00,0.00
5341.5,42.10,0.00,0.00
5342.5,42.05,0.00,0.00
5343.5,41.56,0.00,0.00
5344.5,43.08,0.00,0.00
5345.5,41.43,0.00,0.00
5346.5,41.75,0.00,0.00
5347.5,42.33,0.00,0.00
5348.5,41.05,0.00,0.00
5349.5,42.31,0.00,0.00
5350.5,41.50,0.00,0.00
5351.5,107.63,73.01,0.00
5352.5,40.89,0.00,0.00
5353.5,42.19,0.00,0.00
5354.5,41.41,0.00,0.00
5355.5,41.51,0.00,0.00
5356.5,40.73,0.00,0.00
5357.5,41.08,0.00,0.00
5358.5,39.15,0.00,0.00
5359.5,38.76,0.00,0.00
5360.5,38.45,0.00,0.00
5361.5,33.58,4.91,0.00
5362.5,39.36,0.00,0.00
5363.5,37.98,0.00,0.00
5364.5,38.93,0.00,0.00
5365.5,38.64,0.00,0.00
5366.5,38.73,0.00,0.00
5367.5,39.58,0.00,0.00
5368.5,38.66,0.00,0.00
5369.5,38.06,0.00,0.00
5370.5,38.34,0.00,0.00
5371.5,41.07,0.00,0.00
5372.5,39.14,0.00,0.00
5373.5,38.83,0.00,0.00
5374.5,39.70,0.00,0.00
5375.5,39.38,0.00,0.00
5376.5,38.23,0.00,0.00
5377.5,38.95,0.00,0.00
5378.5,39.67,0.00,0.00
5379.5,39.22,0.00,0.00
5380.5,39.67,0.00,0.00
5381.5,36.95,0.00,0.00
5382.5,37.79,0.00,0.00
5383.5,38.89,0.00,0.00
5384.5,39.61,0.00,0.00
5385.5,39.19,0.00,0.00
5386.5,37.85,0.00,0.00
5387.5,38.10,0.00,0.00
5388.5,41.47,0.00,0.00
5389.5,32.98,0.00,0.00
5390.5,30.85,0.00,0.00
5391.5,30.48,0.00,0.00
5392.5,29.77,0.00,0.00
5393.5,30.38,0.00,0.00
5394.5,30.19,0.00,0.00
5395.5,30.25,0.00,0.00
5396.5,29.75,0.00,0.00
5397.5,29.83,0.00,0.00
5398.5,30.42,0.00,0.00
5399.5,29.79,0.00,0.00
5400.5,29.27,0.00,0.00
5401.5,30.30,0.00,0.00
5402.5,28.50,0.00,0.00
5403.5,27.32,0.00,0.00
5404.5,28.04,0.00,0.00
5405.5,29.64,0.00,0.00
5406.5,29.07,0.00,0.00
5407.5,32.94,0.00,0.00
5408.5,30.32,0.00,0.00
5409.5,26.30,0.00,0.00
5410.5,29.19,0.00,0.00
5411.5,29.59,0.00,0.00
5412.5,28.54,0.00,0.00
5413.5,29.42,0.00,0.00
5414.5,28.71,0.00,0.00
5415.5,28.79,0.00,0.00
5416.5,28.50,0.00,0.00
5417.5,27.90,0.00,0.00
5418.5,27.24,0.00,0.00
5419.5,25.95,0.00,0.43
5420.5,33.74,0.00,0.59
5421.5,28.51,0.00,0.59
5422.5,27.88,0.00,0.59
5423.5,28.14,0.00,0.59
5424.5,29.00,0.00,0.59
5425.5,29.09,0.00,0.59
5426.5,30.37,0.00,0.59
5427.5,27.01,0.00,0.59
5428.5,29.16,0.00,0.59
5429.5,29.35,0.00,0.59
5430.5,28.51,0.00,0.59
5431.5,27.54,0.00,0.59
5432.5,29.18,0.00,0.69
5433.5,27.77,0.00,0.85
5434.5,27.14,0.00,0.85
5435.5,26.29,0.00,0.85
5436.5,27.25,0.00,0.85
5437.5,26.34,0.00,1.45
5438.5,25.64,0.00,2.12
5439.5,25.51,1.06,2.12
5440.5,26.27,0.00,2.12
5441.5,26.24,0.00,2.12
5442.5,25.11,0.00,2.12
5443.5,25.99,0.00,2.12
5444.5,25.76,0.00,2.12
5445.5,25.64,0.00,2.12
5446.5,26.08,0.00,2.12
5447.5,25.68,0.00,2.12
5448.5,25.27,0.00,2.12
5449.5,22.86,0.00,2.12
5450.5,22.55,0.00,2.12
5451.5,12.05,0.00,1.94
5452.5,9.21,0.00,1.72
5453.5,21.53,0.00,2.12
5454.5,21.56,0.00,2.12
5455.5,22.53,0.00,2.12
5456.5,22.48,0.04,2.05
5457.5,23.68,0.00,1.98
5458.5,24.33,0.00,1.98
5459.5,14.37,0.00,1.95
5460.5,0.00,0.00,0.20
5461.5,14.14,0.00,1.98
5462.5,21.10,0.00,1.98
5463.5,17.82,0.00,1.98
5464.5,21.27,0.00,1.98
5465.5,16.80,0.00,1.98
5466.5,20.02,0.00,1.98
5467.5,16.05,0.00,1.98
5468.5,15.55,0.00,1.98
5469.5,20.50,0.00,1.98
5470.5,20.65,0.00,1.98
5471.5,22.31,0.00,1.98
5472.5,21.67,0.00,1.98
5473.5,20.27,0.00,1.98
5474.5,21.17,0.00,1.98
5475.5,22.18,0.00,1.98
5476.5,21.46,0.00,1.98
5477.5,22.49,0.00,1.98
5478.5,20.62,0.00,1.98
5479.5,21.53,0.00,1.98
5480.5,21.70,0.00,1.98
5481.5,21.39,0.00,1.98
5482.5,20.12,0.00,1.98
5483.5,20.90,0.00,1.98
5484.5,23.45,0.00,1.98
5485.5,22.62,0.00,1.98
5486.5,18.89,0.00,1.98
5487.5,24.74,0.00,1.98
5488.5,25.04,0.00,1.98
5489.5,24.28,0.00,1.98
5490.5,24.67,0.00,1.98
5491.5,21.73,0.00,1.98
5492.5,21.68,0.00,1.98
5493.5,23.61,0.00,1.98
5494.5,21.70,0.00,1.98
5495.5,22.43,0.00,1.98
5496.5,22.77,0.00,1.98
5497.5,23.99,0.00,1.98
5498.5,23.28,0.00,1.98
5499.5,23.51,0.00,1.98
5500.5,24.30,0.00,1.98
5501.5,22.42,0.00,1.98
5502.5,23.52,0.00,1.98
5503.5,23.52,0.00,1.98
5504.5,24.03,0.00,1.98
5505.5,21.69,0.05,1.98
5506.5,23.00,0.00,1.98
5507.5,21.95,0.00,1.98
5508.5,22.61,0.00,1.98
5509.5,23.20,0.00,1.98
5510.5,21.85,0.00,1.98
5511.5,20.68,0.00,1.98
5512.5,21.74,0.00,1.98
5513.5,24.19,0.00,1.98
5514.5,21.09,0.00,1.98
5515.5,24.05,0.00,1.98
5516.5,21.46,0.00,1.98
5517.5,20.50,0.00,1.98
5518.5,17.47,0.00,1.98
5519.5,20.19,0.00,1.98
5520.5,22.55,0.00,1.98
5521.5,21.37,1.03,1.98
5522.5,23.37,0.00,1.98
5523.5,23.60,0.00,1.98
5524.5,22.94,0.00,1.98
5525.5,23.03,0.00,1.98
5526.5,24.37,0.00,1.98
5527.5,24.14,0.00,1.98
5528.5,22.19,0.00,1.98
5529.5,20.30,0.00,1.98
5530.5,21.66,0.00,1.98
5531.5,21.52,0.00,1.98
5532.5,19.34,0.00,1.98
5533.5,19.74,0.00,1.98
5534.5,20.48,0.79,1.98
5535.5,20.00,0.00,1.98
5536.5,22.01,0.00,1.98
5537.5,21.30,0.00,1.98
5538.5,20.93,0.00,1.98
5539.5,21.13,0.00,1.98
5540.5,21.97,0.00,1.98
5541.5,23.19,0.00,1.98
5542.5,22.26,0.00,1.98
5543.5,22.09,0.00,1.98
5544.5,22.40,0.00,1.98
5545.5,21.22,0.00,1.98
5546.5,22.19,0.00,1.98
5547.5,19.58,0.00,1.98
5548.5,19.64,0.00,1.98
5549.5,17.50,5.35,1.98
5550.5,21.16,0.00,1.98
5551.5,23.16,0.00,1.98
5552.5,21.51,0.00,1.98
5553.5,20.35,0.00,1.98
5554.5,20.71,0.00,1.98
5555.5,21.98,0.00,1.98
5556.5,22.09,0.00,1.98
5557.5,21.96,0.00,1.98
5558.5,23.22,0.00,1.98
5559.5,22.67,0.00,1.98
5560.5,21.51,0.00,1.98
5561.5,11.67,9.99,1.98
5562.5,10.46,10.67,1.98
5563.5,10.23,7.05,1.98
5564.5,6.50,5.17,1.98
5565.5,11.52,4.75,1.98
5566.5,13.67,0.00,1.98
5567.5,18.97,0.00,1.98
5568.5,14.40,0.00,1.98
5569.5,14.32,0.00,1.98
5570.5,13.24,0.00,2.04
5571.5,13.44,0.00,2.10
5572.5,13.58,0.00,2.10
5573.5,13.49,0.00,2.10
5574.5,13.50,0.00,2.10
5575.5,13.10,0.00,2.10
5576.5,12.03,0.00,2.10
5577.5,13.76,0.14,2.10
5578.5,14.76,0.00,2.10
5579.5,14.53,0.00,2.10
5580.5,16.38,0.00,2.10
5581.5,15.82,0.00,2.10
5582.5,15.95,0.00,1.92
5583.5,15.42,0.00,1.84
5584.5,15.19,0.00,1.84
5585.5,15.59,0.00,1.93
5586.5,15.35,0.00,1.98
5587.5,16.16,0.00,1.98
5588.5,15.74,0.00,1.98
5589.5,15.05,0.00,1.98
5590.5,15.50,0.01,1.98
5591.5,15.49,0.08,1.98
5592.5,14.22,0.00,1.98
5593.5,14.24,0.00,1.98
5594.5,14.94,0.00,1.98
5595.5,14.29,0.00,1.98
5596.5,15.63,0.00,1.98
5597.5,13.39,0.00,1.98
5598.5,26.10,0.00,1.98
5599.5,24.03,3.17,1.98
5600.5,28.83,0.00,1.98
5601.5,28.73,0.00,1.98
5602.5,25.41,0.00,1.98
5603.5,26.64,0.00,1.98
5604.5,27.61,0.12,1.98
5605.5,34.59,0.17,1.98
5606.5,33.78,0.00,1.98
5607.5,33.41,0.00,1.98
5608.5,33.49,0.00,1.98
5609.5,34.61,0.00,1.98
5610.5,34.66,0.00,1.98
5611.5,34.03,0.00,1.98
5612.5,33.98,0.00,1.98
5613.5,30.04,0.00,1.98
5614.5,30.27,0.00,1.98
5615.5,33.30,0.00,1.98
5616.5,34.71,0.00,1.98
5617.5,33.08,0.00,1.98
5618.5,33.09,0.00,1.98
5619.5,39.47,0.00,1.98
5620.5,42.74,0.00,1.98
5621.5,41.98,0.00,1.98
5622.5,41.23,0.00,1.98
5623.5,40.93,0.00,1.98
5624.5,40.99,0.00,1.98
5625.5,42.24,0.00,1.98
5626.5,41.58,0.00,1.98
5627.5,39.31,0.00,1.98
5628.5,53.89,0.00,1.98
5629.5,55.04,0.00,1.98
5630.5,53.80,0.00,1.98
5631.5,55.18,0.00,1.98
5632.5,54.82,0.00,1.77
5633.5,55.76,0.00,1.64
5634.5,38.55,17.97,1.64
5635.5,50.70,4.26,1.64
5636.5,55.25,0.00,1.64
5637.5,53.60,0.00,1.64
5638.5,55.26,0.00,1.64
5639.5,55.53,0.00,1.64
5640.5,54.56,0.00,1.64
5641.5,53.73,0.00,1.64
5642.5,54.84,0.00,1.64
5643.5,55.53,0.00,1.64
5644.5,53.42,0.00,1.64
5645.5,53.63,0.00,1.64
5646.5,63.30,0.00,1.64
5647.5,70.43,0.00,1.64
5648.5,70.58,0.00,1.64
5649.5,68.18,0.00,1.64
5650.5,74.78,0.00,1.64
5651.5,73.69,0.00,1.64
5652.5,76.41,0.00,1.64
5653.5,76.21,0.00,1.64
5654.5,75.61,0.00,1.64
5655.5,76.11,0.00,1.64
5656.5,75.23,0.87,1.60
5657.5,76.45,0.00,1.13
5658.5,75.58,0.00,1.13
5659.5,73.58,0.00,1.13
5660.5,79.06,0.00,1.13
5661.5,82.04,0.00,1.13
5662.5,81.43,0.00,1.13
5663.5,81.92,0.00,1.13
5664.5,82.80,0.00,1.13
5665.5,82.21,0.00,1.13
5666.5,82.53,0.00,1.13
5667.5,88.61,0.00,1.13
5668.5,88.20,0.00,1.13
5669.5,87.19,0.00,1.13
5670.5,88.75,0.00,1.13
5671.5,88.27,0.00,1.13
5672.5,88.52,0.00,1.13
5673.5,89.11,0.00,1.13
5674.5,88.96,0.00,1.13
5675.5,87.86,0.00,1.13
5676.5,87.02,0.00,1.13
5677.5,102.71,0.00,1.13
5678.5,103.81,0.00,1.13
5679.5,101.61,0.00,1.13
5680.5,47.03,56.86,1.13
5681.5,61.47,40.35,1.13
5682.5,88.07,0.00,1.13
5683.5,74.78,0.00,1.13
5684.5,68.25,0.00,1.13
5685.5,69.37,0.00,1.13
5686.5,68.76,0.00,1.13
5687.5,69.61,0.00,1.13
5688.5,67.97,0.00,1.13
5689.5,68.07,0.00,1.13
5690.5,68.78,0.00,1.13
5691.5,69.69,0.00,1.13
5692.5,69.80,0.00,1.13
5693.5,69.66,0.00,1.13
5694.5,69.97,0.00,1.13
5695.5,69.63,0.00,1.13
5696.5,69.78,0.00,1.13
5697.5,68.44,0.04,1.13
5698.5,68.79,0.00,1.13
5699.5,70.74,0.00,1.13
5700.5,69.04,0.00,1.13
5701.5,68.23,0.00,1.13
5702.5,67.14,0.00,1.13
5703.5,70.16,0.00,1.13
5704.5,67.07,0.00,1.13
5705.5,66.38,0.00,1.13
5706.5,64.50,0.00,1.13
5707.5,63.48,0.00,1.13
5708.5,59.36,0.00,1.13
5709.5,55.33,0.00,1.13
5710.5,52.88,0.00,1.13
5711.5,53.43,0.00,1.13
5712.5,53.17,0.00,1.13
5713.5,51.12,0.00,1.13
5714.5,50.02,0.00,1.13
5715.5,50.62,0.00,1.13
5716.5,51.78,0.00,1.13
5717.5,51.39,0.00,1.13
5718.5,50.99,0.00,1.13
5719.5,48.23,0.00,1.13
5720.5,45.63,0.00,1.13
5721.5,42.92,0.00,1.13
5722.5,43.11,0.00,1.13
5723.5,38.43,0.00,1.13
5724.5,32.09,0.00,1.13
